protocol_number,speaker,text
7,ר' פלד,"- -44- , אם אני חושב שאין מנוס מהגדרה כללית לגמרי כי אני חושב שגם בתוך הצרכנים יש אינטרסים שונים. למשל אם אני עוזר לצרכן הביתי אני מפריע לצרכן התעש י יתי אני עו זר לצרכן התעשייתי אני מפריע לביתי. לכן כמה שנרחיב יותר את ההגדרה, אנחנו ניצור פה סתירות שלא נעמוד בהן. ס' אלחנני: זה למען האמת, דעתי היתה להסתפק אפילו רק במשפט הראשון של הצעתי, מין ""הצהרת גטיסברג"" שהכל יכול להיות נובע ממנה. אחד הדבר י ם שרצ י ת י למנוע, למשל, הפירוט של אמות המידה למתן הרשיונות. מתן הרשיונות צריך להיות על פי החוק. מדוע הכנסתי את המדיניות הכלכלית של הממשלה? מדיניות פיזור האוכלוסין פה וסיבסוד זו מדיניות חברתית. מהי מדיניות כלכלית? למשל, אחת ההער ות שה יתה בן רערה היתה הקטנת הריכוזיות במשק. המטרה הזאת לא יכולה להיכנס בחוק משק החשמל, היא חלק מהמדיניות הכלכלית של הממשלה באותה עת ולא יעזור שום דבר; תבוא ממשלה שתרצה להקטין את הריכוזיות במשק, באותה עת מתן הרשיונות וכל מדיניות משק החשמל יהיו פונקציה גם של המדיניות. ברגע ש יה יה של החוק הריכוזיות, הקטנת הפועל ה י ר צא י שתקף גם בחוק משק החשמל. אני פשוט ראיתי כל מיני מטרות ואמות מידה שהופיעו בעיקר בסעיף של מתן הרשיון ן בדבר < ההסבר, חשבתי שסע יף המטרה צריך להיות הצהרת גטיסברג של משק החשמל. . ט' שפניץ: זה בדרך כלל סע י פ י מטרה רצויים אבל לא כל חוק מתאים לזה. סעיפי המטרה הם בדרך כלל לצורך פרשנות החוק. אם זה יותר מדי כללי לפרשנות זה לא עוזר. אם אנ י חן ששת שלא בהכרח נקיף את כל המטרות. אם מדובר על צרכנים, מאוד אנחנו מפורט ' ' את יודעים שיש גם אינטרסים אחרים שהם לגיטימיים ואנחנו עלולים למשוך החוק לכיוון לא נכון. לכן אני לא בטוחה, אני מוכנה עוד פעם לבדוק אם זה חוק שמתאים לסעיף מטרה. אני חושבת שהוא יותר מדי רבגוני כדי לשקף את הכל טוב בסעיף ואין מטרה, אלא אם יש לוועדה משהו מאוד מוחץ. לחוק הזה יש הרבה מטרות מגוונות טעם לפרט, כי אז אם שכחת שתיים זה לא טוב."
7,א' שניידר,לכן צריך סעיף כללי. שאשא: אם זה כללי בשביל מה צריך את זה? ' זה בכל זאת משליך על הפרשנות.
7,ד' ליפשיץ,
7,א' שלגי,יש מקום לדקלרציה על הסדרת הפעילות.
7,"ג' גל - היו""ר","מה קרה אם נכתוב ש""מטרת החוק היא להסדיר את כל הפעילויות במשק החשמל עבור כל הצרכנים ועל פי המדיניות הכלכלית של הממשלה""? הוועדה המשותפת לחוק משק החשמל 28/02/96 45."
7,ש' ברובנדר,למה כלכלית? שיהיה: מדיניות כללית.
7,ד' ליפשיץ,"זה גורע. ס' אלחנני: אני מוכנה אפילו למחוק את המילים ""ועל פי המדיניות הכלכלית של שזה יהיה רק ""עבור כל הצרכנים"". הממשלה"","
7,ד' ליפשיץ,"אפשר להגיד: ""לטובת ציבור הצרכנים ומשק החשמל"" ב' אבלין: לדעת י זה פשוט לא נחוץ."
7,"ג' גל - היו""ר","' רבות י י, כל מי שיש לו דמיון יוצר, יכין נוסח, אילן מעוז אתה יכול כמובן להפיץ את ההצעה שלך אבל אני הייתי מאוד ממליץ שתביאו סעיף מטרה בשתיים-שלוש שורות, משהו כללי כי אם נתחיל להיכנס למטרות מפורטות אנחנו נגמור את זה בחודש הבא. . אני מבקש כך ראש י ת להכ י ן עד הישיבה הקרובה (ב-9:30 הערב) את כל התיקונים שהיום דיברנו עליהם ולהכין את כל התיקונים שרי ברנן עליהם בע בר נהיה יעילים, הלילה נצליח לגמור את זה. אם אבלי ך : יש לנו שהתחילו בע ו ד צורך בעיקר בגין הסעיפים של-- הוראת מעבר שעלתה תוך כדי העניין שכל אותן פעולות -"
7,"ג' גל - היו""ר","תדפיסו את זה ותביאו בערב. הישיבה ננעלה בשעה 11:15. הוועדה המשותפת לחוק משק החשמל 08/07/96 ורדי: 41 לא קוראים לזה ""אופוזיציה"" יש לזה שם אחר. ער למר שהאיגודים"
7,ד' תיכון,"הוא החזיק אותם במשך שנים רבות באופוזיציה, משום השקפת המקצועי ים הם מעל הכל ולהם מותר לעשות הכל, והמצע של הלייבור כופף לצורך הענין של איגוד כורי הפחם. אני מקווה, שלא זה המצב בארץ אך נדמה לי שאנו קרובים לאותו מצב בו למעשה האנשים שעל השאלטר מהלכים עלינו אימים, ובצדק. אני לא יכול לבטל את ההשפעה שלהם על חלק מחבר-הכנסת, אם כי הייתי רוצה לראות פרלמנט יותר חזק. זו חולשתה של הדמוקרטיה בתקופה כזו. מאד הרבה כל שאני יכול לומר לך הוא, שאנו מבקשים לקיים דיון בפרוצדורה, כדי שלא נוחזק כאשמ י ם לחקיקת חוק שהנציח את מה שהיה לתקופה של עשר שנים, ואינני יודע מה יהיה בשנת 2006. אין ספק, וכבר הסביר מר ברובנדר בצורה אינטלגנטית מאד כשענה לשאלת י : שוס דבר לא השתנה עם תיקון כזה או אחר"". אני מניח, שהעולם ירוץ קדימה, ""למעשה, אנו ' אם , ואנו ניפול אחורה ואולי לא נתקדם משום שבענף הבסיסי ביותר, שנותן את הטון, כאן לא מצליחים לעשות רפורמה, אנו ניכשל בכל תכנית ההפרטה כי כאן נכנעים לאיגוד עובדים, וכולם לומדים מן המהלך הזה. כולם רכ ירך את עוצמת הפריימרים, ן כן לס רב ירך מה צריך לעשות. למעשה, ההשלכה של ההתנהגות שלנו משפיעה על ההפרטה, בכל פעם שמדובר באיגוד עובדים גדול. אני מניח גם, שלבנקים יש איגוד ען בד ים חזק והוא בקלות יכול ללמוד ממה שקורה כאן. מאד אם אני מסכם - את המבוא הארוך שלי, הרי שכאן צריך לקבל החלטה אמיצה ביותר לדחות את הענין הזה לפחות בחודש ימים. ממה נפשך? בסך הכל, מדובר בחודש ימים. אם לא נותנים לנו לדחות בחודש ימים, משמע שמישהו רוצה שנוציא מתחת ידינו חקיקה לא טובה, לא מסודרת ואולי לא מתקדמת, וכאן נפקיר את האינטרסים של כל אזרחי מדינת ישראל ללא יוצא מן הכלל על מזבח ועד העובדים החזק של חברת החשמל. שהיה • , , האנשים ""מה התנהגות הנהלת חברת החשמל נראית בעיניי תמוהה כי בסופו של דבר. הללו הם נציגנו, נציגי הציבור והם לא נבחרו כדי לשמר את מה שה יה בבחינת הוא שיהיה"". אנו ר ו צ י ם לשמוע את דעתם האובייקטיבית לא כמי שנתמנה להיות מנכ""ל ולכן הוא צריך לשמר את מה שהיה, אלא כמי שנתמנה על ידינו לנהל את חשמל והוא רואה את האינטרסים של הציבור כחשובים לא פחות מן האינטרסים של ציבור עובדי חברת חשמל. חברת"
7,ר' פלד,אתה מגיב על דברים שעדיין לא נאמרו.
7,ד' תיכון,"בדיוק. אתה צודק במאת האחוזים. הגדרת זאת נכון. גם השתיקה הרועמת של ההנהלה מתפרשת. "" ורדי: זה נקרא: מכת נגד מקדימה. היו""ר ד' צוקר: חבר-הכנסת דן תיכון, אמרת שהוא ישמיע את דעתו. זה מה שאתה מצפה ממנו. הוועדה המשותפת לחוק משק החשמל 08/07/96"
7,ד' תיכון,"42 , לא. אני בהחלט התכוונתי למה שאמרת י לגבי השתיקה הרועמת של הנהלת חברת חשמל, שיש לה מה לומר והיא צריכה לומר. המעמד שלך הוא כזה, שאתה צריך להשתתף האלה כנציגנו הבכיר, כי מדובר בך. אתה, ודאי, תרצה לומר לנו מהי השקפת בדיונים עולמך. היו""ר ד' צוקר: ודאי שהוא יגיד. ורדי: שלי נמסרה על ידי חברת החשמל, היא שהם מאמצים את הדו""ח שלנו. לא העמדה שמעתי דבר אחר בינתיים."
7,ד' תיכון,"אני מוכרח לומר לך, שבחדר הזה שמעתי כבר מנגינות אחרות או לפחות זמירות אחרות. אני חוזר ואומר, שאני מבקש, שנקיים דיון בישיבה הבאה, כי זהו, למעשה, המפתח לכל דבר."
7,א' פורז,"לי - אני תמכתי בחוק הזה בקריאה הראשונה. אינני מצוי לעומק בנושאים האלה, אך נדמה שאנן מדברים באחד הנושאים המורכבים, המסובכים וכבדי המשקל. לפעמים, יש נושא מסובך מאד, אך הוא קל ערך ונוגע לדבר קטן כלשהו, כך שגם אם הוא מסובך רע ר ש ים טע ןת זה לא נורא עשית טעות בדבר זניח. כאן מדובר באחד הנושאים כבדי המשקל ב י ותר ולכן היה רצוי מאד שאנו לא נעשה טעויות. אחת הדרכים לא לעשות טעויות לעשות עבודה יסודית מאד, לשמוע את כל מי שצריך לשמוע ולבחון את הדברים לעומק ולא בהסטריה. אני סומך על יושב-ראש הוועדה, שיקדיש לחוק הזה את כל הזמן הדרוש, לא באופן הסטרי ולא לפי סטופר של אף אחד. ' ' , היא לעצם הענין עצמו, אני, כמובן, עדיין לא גיבשתי עמדה סן פ ית, אולי שכן לא שמע נ ו את הכל, אבל, לפחות מבחינת השקפת עולמי, מונופול הוא רע, ואתה צריך למזער את עסקי המונופול בכל מקום שאתה יכול למזער אותו. ישנם דברים, שאינך יכול לעשות. עד כמה שאני יכול להבין, לגבי הולכה, במדינה בגודל של ישראל כנראה שאין מנוס. באמת מונופול טבעי. אבל, ישנם כמה קטעים אחרים, שלפחות לפי ההצעה נראים לכאורה כמתן מונופול במקום שאין הכרח לתת אותו. לדוגמא: אם ענין של לבית, אזי אם י שנה קבוצה של קבלנים מורשים, אפשר שכל אזרח, תמורת משהו לעצמו את מה שהוא רוצה ויתחבר ותהיה תחרות לגבי איך מתחברים לבית. זהו חיבור קח"
7,ש' ברובנדר,"זה לא בחוק. זה בכללים, ורדי: תכניס זאת לחוק."
7,א' פורז,"אמרת י שאינני בקיא בענין וזה לא התחום שלי, אך ניהלתי מאבק קטן כלשהו בענין הוועדה המשותפת לחוק משק החשמל 08/07/96 - - 43 - הצעת י 12,000 חשמל חינם לעובדי חברת החשמל ונכשלתי לדעת י הצעתי הצעה הגונה מאד כלפי ען ברי חברת החשמל, בשעת ן שהם רקבלן חשמל חינם פי שלושה מהצריכה של משפחה ממוצעת, שאז היתה כ-4,000 ומשהו קילוואט בשנה, התכוונתי שהם ר קבלן קילוואט. הגיע לידיעתי שישנם כאלה, שצורכים 20,000-30,000 קילוואט, ולכל דבר יש מה שנקרא: מצב של abuse. א' בן-בסט: כדאי להם להקים תחנת חשמל פרטית."
